,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
8142,1,1,1038.052018,5,14,79.0,55.619137,http://www.cian.ru/rent/flat/151616087/,10.0,37.662434,5,1,17,75000.0,75000.0,евроремонт,4,Царицыно,Царицыно,0,124.0,1
8143,1,1,479.811413785,1,5,53.0,55.816869,http://www.cian.ru/rent/flat/151011837/,,37.525172,7,1,14,53000.0,53000.0,косметический,2,Коптево,Войковская,0,67.0,0
8144,1,0,662.216031067,4,3,20.0,55.669452,http://www.cian.ru/rent/flat/151530886/,,37.74887,14,,10,27999.0,27999.0,евроремонт,1,Люблино,Люблино,0,36.0,1
8145,1,0,667.383520736,4,11,20.0,55.668767,http://www.cian.ru/rent/flat/151562940/,10.0,37.765785,10,1,22,33000.0,33000.0,евроремонт,1,Люблино,Люблино,0,40.0,1
8146,1,0,1169.16381357,5,6,38.0,55.601335,http://www.cian.ru/rent/flat/151458505/,,37.744774,8,1,16,40000.0,40000.0,евроремонт,2,Орехово-Борисово Южное,Зябликово,0,58.0,1
8147,0,0,1224.82448654,5,19,20.0,55.593736,http://www.cian.ru/rent/flat/151600294/,11.0,37.596183,2,,22,40000.0,40000.0,евроремонт,1,Чертаново Южное,Улица Академика Янгеля,0,42.0,1
8148,1,0,769.10533787,8,3,22.0,55.853127,http://www.cian.ru/rent/flat/151528805/,10.0,37.421003,15,,14,50000.0,50000.0,дизайнерский,1,Северное Тушино,Сходненская,0,43.0,1
8149,1,0,872.542866837,1,7,30.0,55.866,http://www.cian.ru/rent/flat/151033685/,,37.565138,10,,9,30000.0,30000.0,косметический,2,Восточное Дегунино,Петровско-Разумовская,0,48.0,0
8150,1,1,707.925812684,8,4,28.0,55.845491,http://www.cian.ru/rent/flat/151027535/,,37.423851,12,1,5,42000.0,42000.0,евроремонт,2,Южное Тушино,Сходненская,0,42.0,1
8151,1,1,268.869092589,4,2,36.0,55.721082,http://www.cian.ru/rent/flat/149518619/,,37.779853,15,,4,28000.0,28000.0,косметический,2,Рязанский,Рязанский проспект,0,55.0,1
8152,0,1,828.456182323,1,2,22.0,55.860519,http://www.cian.ru/rent/flat/151005303/,,37.563009,6,1,9,25000.0,25000.0,косметический,1,Бескудниковский,Петровско-Разумовская,0,32.0,0
8153,1,0,1042.45026029,5,2,31.0,55.618542,http://www.cian.ru/rent/flat/151581382/,,37.732072,10,,9,33000.0,33000.0,косметический,2,Зябликово,Красногвардейская,0,52.0,1
8154,0,1,293.461987848,8,6,36.0,55.793303,http://www.cian.ru/rent/flat/151218592/,,37.494512,1,1,6,60000.0,60000.0,косметический,2,Щукино,Октябрьское поле,0,68.0,1
8155,0,,1868.98682532,9,2,21.0,55.503803,http://www.cian.ru/rent/flat/151555248/,,37.333615,,1,4,20000.0,20000.0,косметический,2,,,0,38.0,
8156,0,1,977.989828722,2,2,20.0,55.879076,http://www.cian.ru/rent/flat/151463028/,,37.571884,20,,12,30000.0,30000.0,косметический,1,Алтуфьевский,Бибирево,0,38.0,1
8157,1,0,344.857469599,3,5,19.0,55.711184,http://www.cian.ru/rent/flat/151185786/,,37.886609,,,17,26000.0,26000.0,косметический,1,Косино-Ухтомский,,0,38.0,
8158,1,1,1121.27916111,7,9,79.0,55.896771,http://www.cian.ru/rent/flat/151300871/,20.0,37.397907,15,,10,70000.0,70000.0,дизайнерский,4,Куркино,Планерная,0,106.0,0
8159,1,1,260.715390974,0,7,75.0,55.722142,http://www.cian.ru/rent/flat/149381656/,45.0,37.618569,8,,17,199000.0,199000.0,дизайнерский,3,Замоскворечье,Октябрьская,0,136.0,0
8160,1,1,706.389232128,7,6,30.0,55.845299,http://www.cian.ru/rent/flat/151412340/,,37.451609,12,,9,40000.0,40000.0,косметический,2,Южное Тушино,Сходненская,0,45.0,1
8161,1,0,1012.55751343,5,3,30.0,55.622583,http://www.cian.ru/rent/flat/151587109/,,37.591629,16,,9,45000.0,45000.0,евроремонт,2,Чертаново Центральное,Чертановская,0,42.0,1
8162,1,1,122.23016494,0,4,43.0,55.771494,http://www.cian.ru/rent/flat/151492812/,12.0,37.592797,2,1,9,90000.0,90000.0,евроремонт,2,Тверской,Маяковская,0,70.0,1
8163,1,1,46.2797348472,3,3,18.0,55.761771,http://www.cian.ru/rent/flat/151035765/,,37.790516,10,,5,26000.0,26000.0,,1,Перово,Новогиреево,0,32.0,1
8164,0,1,22.7166286733,0,4,47.0,55.752911,http://www.cian.ru/rent/flat/151391823/,11.0,37.655688,5,1,9,80000.0,80000.0,евроремонт,2,Таганский,Курская,0,75.0,1
8165,1,1,538.736664345,4,5,32.0,55.685767,http://www.cian.ru/rent/flat/150290435/,,37.752418,5,1,5,38000.0,38000.0,евроремонт,2,Люблино,Волжская,0,45.0,1
8166,1,1,427.49166736,4,4,32.0,55.70038,http://www.cian.ru/rent/flat/151235404/,,37.737075,11,,12,30000.0,30000.0,косметический,2,Текстильщики,Текстильщики,0,50.0,1
8167,1,1,169.697445766,3,3,32.0,55.777555,http://www.cian.ru/rent/flat/151613930/,,37.83668,3,1,9,32000.0,32000.0,отсутствует,2,Ивановское,Первомайская,0,53.0,0
8168,1,0,426.479701953,7,13,20.0,55.810142,http://www.cian.ru/rent/flat/151377814/,10.0,37.451034,8,1,17,40000.0,40000.0,евроремонт,1,Щукино,Щукинская,0,40.0,1
8169,1,0,980.728583457,2,1,32.0,55.879415,http://www.cian.ru/rent/flat/149232064/,,37.65487,16,,9,35000.0,35000.0,евроремонт,2,Северное Медведково,Медведково,0,46.0,1
8170,0,,147.044668886,1,36,73.0,55.774664,http://www.cian.ru/rent/flat/151453554/,15.0,37.54595,2,1,40,120000.0,120000.0,евроремонт,3,,Беговая,0,100.0,1
8171,1,0,464.602335659,3,2,38.0,55.814952,http://www.cian.ru/rent/flat/150614653/,10.0,37.795026,9,1,17,40000.0,40000.0,дизайнерский,2,Гольяново,Щелковская,0,50.0,1
8172,1,1,460.914451629,2,5,28.0,55.814487,http://www.cian.ru/rent/flat/151584985/,,37.633679,10,,9,38000.0,38000.0,косметический,2,Останкинский,ВДНХ,0,45.0,1
8173,1,0,1593.09122231,6,9,32.0,55.542793,http://www.cian.ru/rent/flat/151016435/,,37.551609,10,,10,28000.0,28000.0,,2,Южное Бутово,Бульвар Адмирала Ушакова,0,52.0,1
8174,1,0,8.937150762,3,4,40.0,55.756979,http://www.cian.ru/rent/flat/150572884/,,37.833366,19,1,9,40000.0,40000.0,косметический,3,Ивановское,Новогиреево,0,59.0,1
8175,1,0,1196.08330732,5,6,30.0,55.597663,http://www.cian.ru/rent/flat/151208945/,,37.589859,8,,12,32000.0,32000.0,косметический,2,Чертаново Южное,Улица Академика Янгеля,0,45.0,1
8176,1,1,681.767509765,1,5,35.0,55.842221,http://www.cian.ru/rent/flat/148885410/,11.0,37.570573,10,,8,43000.0,43000.0,косметический,2,Тимирязевский,Петровско-Разумовская,0,65.0,1
8177,1,,172.75495841,1,9,36.0,55.777945,http://www.cian.ru/rent/flat/151486325/,10.0,37.555714,10,,11,50000.0,50000.0,евроремонт,2,,Беговая,0,56.0,1
8178,0,0,329.769603679,3,1,28.0,55.797908,http://www.cian.ru/rent/flat/151619638/,,37.818579,15,1,5,29000.0,29000.0,косметический,2,Восточное Измайлово,Первомайская,0,43.0,1
8179,1,0,1179.64494968,6,5,36.0,55.599906,http://www.cian.ru/rent/flat/151073386/,10.0,37.540838,10,1,22,50000.0,50000.0,евроремонт,2,Ясенево,Новоясеневская,0,60.0,1
8180,1,1,121.635557395,0,7,70.0,55.771418,http://www.cian.ru/rent/flat/151202931/,20.0,37.629358,3,,8,180000.0,180000.0,дизайнерский,3,Мещанский,Сухаревская,0,107.0,1
8181,1,1,259.630108636,8,10,32.0,55.789006,http://www.cian.ru/rent/flat/151425542/,,37.461292,5,,14,40000.0,40000.0,косметический,2,Хорошёво-Мнёвники,Октябрьское поле,0,48.0,0
8182,0,1,60.860396885,0,3,,55.76364,http://www.cian.ru/rent/flat/149713729/,,37.647693,7,,4,170000.0,170000.0,,4,Басманный,Чистые пруды,0,100.0,1
8183,1,0,527.375526015,1,8,32.0,55.822857,http://www.cian.ru/rent/flat/151466703/,10.0,37.521516,15,,14,45000.0,45000.0,,2,Коптево,Войковская,0,51.0,1
8184,1,0,284.174720112,7,7,113.0,55.792124,http://www.cian.ru/rent/flat/29509054/,12.0,37.484092,12,,18,150000.0,150000.0,евроремонт,4,Щукино,Октябрьское поле,0,140.0,1
8185,0,1,395.60259499,1,20,60.0,55.806241,http://www.cian.ru/rent/flat/150632395/,15.0,37.545294,5,1,32,85000.0,85000.0,дизайнерский,2,Аэропорт,Аэропорт,0,75.0,0
8186,0,0,359.581610419,4,9,20.0,55.709262,http://www.cian.ru/rent/flat/151592718/,,37.824005,12,1,9,25000.0,25000.0,косметический,1,Выхино-Жулебино,Выхино,0,36.0,1
8187,1,0,1301.43578063,5,7,34.0,55.583235,http://www.cian.ru/rent/flat/150913536/,,37.67016,7,1,17,33000.0,33000.0,косметический,2,Бирюлёво Восточное,Кантемировская,0,54.0,0
8188,0,0,1675.83378208,6,5,15.0,55.531178,http://www.cian.ru/rent/flat/151392072/,,37.513431,12,1,14,25000.0,25000.0,косметический,1,Южное Бутово,Бунинская аллея,0,36.0,1
8189,1,0,264.931083851,5,3,38.0,55.721594,http://www.cian.ru/rent/flat/149530288/,,37.6607,17,1,5,45000.0,45000.0,евроремонт,3,Даниловский,Пролетарская,0,55.4,1
8190,1,0,828.014128534,1,13,34.0,55.860464,http://www.cian.ru/rent/flat/151492053/,,37.564446,10,1,14,35000.0,35000.0,косметический,2,Восточное Дегунино,Петровско-Разумовская,0,52.0,0
8191,1,0,316.8726362,8,12,51.0,55.796273,http://www.cian.ru/rent/flat/151267444/,10.0,37.464014,22,,12,40000.0,40000.0,косметический,3,Щукино,Щукинская,0,65.0,1
8192,1,0,1673.04884913,6,2,58.0,55.53157,http://www.cian.ru/rent/flat/151471551/,,37.526762,15,1,6,44000.0,44000.0,косметический,3,Южное Бутово,Бунинская аллея,0,80.0,1
8193,1,0,568.415030995,3,5,20.0,55.828015,http://www.cian.ru/rent/flat/151049934/,,37.816082,,1,9,27000.0,27000.0,косметический,1,Гольяново,,0,38.0,
8194,1,0,762.545169818,7,2,21.0,55.852309,http://www.cian.ru/rent/flat/151468262/,,37.408867,15,,5,25000.0,25000.0,косметический,1,Северное Тушино,Сходненская,0,36.0,1
8195,0,0,402.453950863,3,3,,55.807107,http://www.cian.ru/rent/flat/151578166/,,37.800299,5,,5,21500.0,21500.0,косметический,1,Северное Измайлово,Щелковская,0,13.0,1
8196,0,0,124.965894892,3,7,20.0,55.739732,http://www.cian.ru/rent/flat/151561418/,,37.827212,20,,9,26000.0,26000.0,косметический,1,Вешняки,Новогиреево,0,35.0,1
8197,1,,627.657710508,1,7,23.0,55.835447,http://www.cian.ru/rent/flat/150676373/,13.0,37.533526,7,,17,50000.0,50000.0,,1,,Войковская,0,50.0,0
8198,1,0,1635.50000751,6,7,22.0,55.536848,http://www.cian.ru/rent/flat/151549015/,,37.533652,5,,9,30000.0,30000.0,косметический,1,Южное Бутово,Улица Горчакова,0,45.0,1
8199,0,1,390.920038197,1,26,79.0,55.805649,http://www.cian.ru/rent/flat/148698364/,,37.499318,2,,30,165000.0,165000.0,евроремонт,3,Сокол,Сокол,0,130.0,0
8200,1,1,760.845530164,9,12,67.0,55.656346,http://www.cian.ru/rent/flat/151620627/,10.0,37.424327,17,1,17,60000.0,60000.0,евроремонт,3,поселение Московский,Юго-Западная,0,80.0,0
8201,0,,131.503253983,0,7,38.0,55.772679,http://www.cian.ru/rent/flat/149345014/,,37.608419,7,1,11,70000.0,70000.0,евроремонт,2,,Чеховская,0,60.0,1
8202,1,1,216.770711707,7,2,30.0,55.783554,http://www.cian.ru/rent/flat/151435829/,,37.455166,,,5,35000.0,35000.0,косметический,2,Хорошёво-Мнёвники,,0,46.0,
8203,0,0,662.296815234,8,8,21.0,55.839785,http://www.cian.ru/rent/flat/151529245/,,37.361966,10,,9,27000.0,27000.0,косметический,1,Митино,Митино,0,41.0,0
8204,1,1,528.257028931,6,4,42.0,55.687147,http://www.cian.ru/rent/flat/150124950/,8.6,37.539545,11,,7,55000.0,55000.0,евроремонт,2,Гагаринский,Университет,0,64.0,1
8205,1,1,175.720541558,4,5,18.0,55.733168,http://www.cian.ru/rent/flat/151219216/,,37.745025,7,1,5,35000.0,35000.0,евроремонт,1,Нижегородский,Авиамоторная,0,36.5,0
8206,1,0,823.135914001,8,6,58.0,55.859857,http://www.cian.ru/rent/flat/149254934/,,37.409711,25,1,12,60000.0,60000.0,косметический,3,Северное Тушино,Планерная,0,78.0,1
8207,1,1,182.996505768,0,7,82.0,55.779251,http://www.cian.ru/rent/flat/148503342/,57.0,37.597962,3,,14,120000.0,120000.0,дизайнерский,3,Тверской,Новослободская,0,110.0,1
8208,0,0,1208.70711632,5,4,36.0,55.595939,http://www.cian.ru/rent/flat/151107898/,,37.613027,7,1,9,32000.0,32000.0,косметический,2,Чертаново Южное,Улица Академика Янгеля,0,46.0,1
8209,1,1,198.809421642,0,6,63.0,55.730177,http://www.cian.ru/rent/flat/150728232/,15.0,37.592446,8,1,9,130000.0,130000.0,дизайнерский,3,Хамовники,Парк Культуры,0,82.0,1
8210,1,0,961.021622931,1,11,17.0,55.876975,http://www.cian.ru/rent/flat/151150492/,,37.505157,15,,16,35000.0,35000.0,,1,Западное Дегунино,Речной вокзал,0,44.0,0
8211,1,1,806.779460671,2,13,30.0,55.857821,http://www.cian.ru/rent/flat/151602190/,,37.669666,10,,14,32000.0,32000.0,косметический,2,Бабушкинский,Свиблово,0,46.0,1
8212,1,0,324.915339486,4,14,17.0,55.713785,http://www.cian.ru/rent/flat/151563364/,11.0,37.803649,8,1,15,38000.0,38000.0,косметический,1,Выхино-Жулебино,Рязанский проспект,0,45.0,1
8213,1,1,51.5392250712,3,12,31.0,55.749202,http://www.cian.ru/rent/flat/151081777/,,37.829943,15,1,14,37000.0,37000.0,косметический,2,Новогиреево,Новогиреево,0,49.0,1
8214,1,1,155.496823474,1,4,28.0,55.775743,http://www.cian.ru/rent/flat/151555547/,,37.546785,4,,4,65000.0,65000.0,косметический,2,Хорошёвский,Беговая,0,50.0,1
8215,1,0,988.760480056,2,5,36.0,55.880409,http://www.cian.ru/rent/flat/149329265/,10.0,37.682,23,,17,34000.0,34000.0,косметический,2,Лосиноостровский,Медведково,0,65.0,1
8216,1,1,359.351863807,4,7,78.0,55.709292,http://www.cian.ru/rent/flat/151546336/,16.0,37.764734,6,1,17,80000.0,80000.0,евроремонт,3,Кузьминки,Кузьминки,0,117.0,1
8217,1,1,540.163903259,6,4,22.0,55.685579,http://www.cian.ru/rent/flat/151495505/,,37.596731,,,12,32000.0,32000.0,косметический,1,Котловка,,0,38.0,
8218,1,0,787.671304147,7,11,50.0,55.855441,http://www.cian.ru/rent/flat/151213342/,12.0,37.359504,3,,17,50000.0,50000.0,,3,Митино,Пятницкое шоссе,0,75.0,1
8219,0,0,823.055554968,7,4,29.0,55.859847,http://www.cian.ru/rent/flat/150582661/,,37.422512,10,,9,35000.0,35000.0,косметический,2,Северное Тушино,Планерная,0,44.0,1
8220,1,0,995.371847607,2,6,32.0,55.881227,http://www.cian.ru/rent/flat/149923647/,10.0,37.583373,5,1,22,35000.0,35000.0,косметический,2,Алтуфьевский,Алтуфьево,0,54.0,0
8221,1,0,419.226086544,3,4,27.0,55.809226,http://www.cian.ru/rent/flat/151617556/,,37.828497,28,1,9,33000.0,33000.0,косметический,2,Северное Измайлово,Щелковская,0,46.0,1
8222,1,0,188.599559286,3,2,59.0,55.7315,http://www.cian.ru/rent/flat/151460952/,18.0,37.85038,15,,7,42000.0,42000.0,,3,Новокосино,Новокосино,0,110.0,1
8223,0,1,670.483355793,6,10,20.0,55.668356,http://www.cian.ru/rent/flat/150902357/,,37.523294,22,,21,35000.0,35000.0,косметический,1,Обручевский,Калужская,0,40.0,1
8224,0,1,228.743730692,8,19,12.0,55.785078,http://www.cian.ru/rent/flat/151392610/,,37.464886,7,,23,60000.0,60000.0,дизайнерский,1,Хорошёво-Мнёвники,Полежаевская,0,45.0,0
8225,1,1,266.720215494,7,8,57.0,55.789907,http://www.cian.ru/rent/flat/151132821/,,37.496318,3,,16,100000.0,100000.0,,3,Щукино,Октябрьское поле,0,80.0,1
8226,1,1,409.299213112,2,11,27.0,55.807972,http://www.cian.ru/rent/flat/151356378/,,37.640758,2,,12,47000.0,47000.0,косметический,2,Алексеевский,Алексеевская,0,40.0,1
8227,1,1,329.149141468,4,3,47.0,55.713233,http://www.cian.ru/rent/flat/150719588/,,37.67484,,1,9,37000.0,37000.0,косметический,3,Южнопортовый,,0,54.0,
8228,1,0,1553.74213227,6,5,15.0,55.548294,http://www.cian.ru/rent/flat/151529800/,11.0,37.559451,6,1,14,30000.0,30000.0,косметический,1,Южное Бутово,Улица Скобелевская,0,35.5,1
8229,0,,433.172881916,3,7,19.0,55.810987,http://www.cian.ru/rent/flat/151587401/,11.0,37.728146,8,,30,39000.0,39000.0,косметический,1,,Бульвар Рокоссовского,0,45.0,1
8230,0,0,565.238153272,7,3,34.0,55.827616,http://www.cian.ru/rent/flat/151262939/,10.0,37.349201,25,,9,45000.0,45000.0,косметический,2,Митино,Митино,0,55.0,1
8231,1,,219.119289678,7,16,20.0,55.783853,http://www.cian.ru/rent/flat/151554238/,12.0,37.470922,15,1,24,45000.0,45000.0,евроремонт,1,,Октябрьское поле,0,42.0,0
