,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
12141,1,0,1144.25885665,5,6,36.0,55.604727,http://www.cian.ru/rent/flat/151201260/,,37.715803,9,1,12,42000.0,42000.0,евроремонт,2,Орехово-Борисово Южное,Орехово,0,60.0,1
12142,0,1,385.842959028,7,4,37.0,55.805007,http://www.cian.ru/rent/flat/35140506/,17.0,37.464535,7,,12,120000.0,120000.0,евроремонт,2,Щукино,Щукинская,0,95.0,1
12143,1,1,80.2293805975,0,18,,55.766121,http://www.cian.ru/rent/flat/148561941/,,37.582529,10,,25,140000.0,140000.0,,3,Пресненский,Краснопресненская,0,128.0,1
12144,1,0,399.566032538,8,13,21.0,55.806742,http://www.cian.ru/rent/flat/150112673/,,37.422647,12,,14,30000.0,30000.0,отсутствует,1,Строгино,Щукинская,0,40.0,0
12145,1,0,1024.69601036,2,9,22.0,55.884853,http://www.cian.ru/rent/flat/151451024/,,37.608428,4,1,12,42000.0,42000.0,отсутствует,2,Бибирево,Бибирево,0,40.0,1
12146,0,1,627.258713767,8,3,60.0,55.835397,http://www.cian.ru/rent/flat/148282447/,16.0,37.358929,10,,9,65000.0,65000.0,,3,Митино,Митино,0,110.0,1
12147,0,,67.741378849,0,54,80.0,55.747115,http://www.cian.ru/rent/flat/151141574/,18.0,37.539078,4,,64,280000.0,280000.0,дизайнерский,2,,Деловой центр,0,108.0,1
12148,0,1,245.298692969,1,4,60.0,55.787184,http://www.cian.ru/rent/flat/151148895/,10.0,37.521345,18,,4,125000.0,125000.0,евроремонт,3,Хорошёвский,Полежаевская,0,72.0,1
12149,1,0,402.129538427,3,3,36.0,55.807066,http://www.cian.ru/rent/flat/150671842/,,37.825811,20,1,5,27000.0,27000.0,косметический,2,Северное Измайлово,Щелковская,0,46.0,1
12150,1,0,875.682757485,6,2,32.0,55.641,http://www.cian.ru/rent/flat/150682287/,,37.540371,7,,5,40000.0,40000.0,,2,Коньково,Беляево,0,45.0,1
12151,1,,1866.16255919,9,12,36.0,55.504206,http://www.cian.ru/rent/flat/151073352/,14.0,37.539042,15,,19,24000.0,24000.0,евроремонт,2,,Бунинская аллея,0,57.0,0
12152,0,0,273.6598834,3,1,18.0,55.720459,http://www.cian.ru/rent/flat/150856403/,6.5,37.818696,8,,9,25000.0,25000.0,косметический,1,Вешняки,Выхино,0,36.0,1
12153,0,0,127.817065833,3,8,35.0,55.772208,http://www.cian.ru/rent/flat/151531325/,,37.834147,20,,9,35000.0,35000.0,евроремонт,2,Ивановское,Новогиреево,0,52.0,1
12154,1,0,132.457977484,0,9,67.0,55.738764,http://www.cian.ru/rent/flat/150680924/,10.0,37.652777,10,,15,190000.0,190000.0,,3,Таганский,Таганская,0,110.0,1
12155,1,1,710.518984463,7,10,34.0,55.845815,http://www.cian.ru/rent/flat/151493568/,13.0,37.369053,5,,25,45000.0,45000.0,евроремонт,2,Митино,Митино,0,65.0,1
12156,1,1,1109.32551756,1,3,38.0,55.895298,http://www.cian.ru/rent/flat/151350263/,,37.535026,,1,9,40000.0,40000.0,евроремонт,2,Дмитровский,,0,53.0,
12157,1,,329.572352798,1,7,30.0,55.797883,http://www.cian.ru/rent/flat/150604197/,,37.539509,7,1,10,37000.0,37000.0,косметический,2,,Аэропорт,0,47.0,1
12158,1,0,407.115810622,4,9,19.0,55.703048,http://www.cian.ru/rent/flat/151527036/,,37.918409,15,,17,22000.0,22000.0,косметический,1,Некрасовка,Выхино,0,39.0,0
12159,0,0,336.80062845,7,8,65.0,55.798799,http://www.cian.ru/rent/flat/150403877/,10.0,37.410538,10,1,22,85000.0,85000.0,евроремонт,4,Строгино,Строгино,0,100.0,1
12160,1,1,48.587910318,0,3,60.0,55.749582,http://www.cian.ru/rent/flat/19431820/,20.0,37.599561,3,,9,280000.0,280000.0,евроремонт,2,Арбат,Арбатская,0,100.0,1
12161,1,0,397.64357048,2,14,24.0,55.806499,http://www.cian.ru/rent/flat/151487978/,,37.642743,3,1,17,48000.0,48000.0,евроремонт,1,Алексеевский,Алексеевская,0,40.0,0
12162,1,0,1441.37394745,6,12,25.0,55.563925,http://www.cian.ru/rent/flat/151242193/,13.0,37.583607,7,,17,30000.0,30000.0,косметический,1,Северное Бутово,Бульвар Дмитрия Донского,0,53.0,1
12163,1,1,959.439170873,2,19,,55.876779,http://www.cian.ru/rent/flat/151580605/,10.0,37.576277,10,1,22,40000.0,40000.0,,2,Алтуфьевский,Алтуфьево,0,46.0,0
12164,1,0,963.344016167,6,17,,55.629221,http://www.cian.ru/rent/flat/151080870/,10.0,37.518542,5,1,17,43000.0,43000.0,,1,Коньково,Коньково,0,40.0,1
12165,1,0,869.310727035,5,12,34.0,55.641854,http://www.cian.ru/rent/flat/150464380/,10.0,37.763827,15,,17,39000.0,39000.0,косметический,2,Братеево,Алма-Атинская,0,56.0,0
12166,1,0,678.48332033,6,11,74.0,55.667295,http://www.cian.ru/rent/flat/149800050/,15.0,37.569692,10,,17,85000.0,85000.0,евроремонт,4,Черёмушки,Новые Черемушки,0,120.0,1
12167,1,0,473.721151171,4,8,20.0,55.694317,http://www.cian.ru/rent/flat/151175648/,10.0,37.823924,25,,9,26000.0,26000.0,евроремонт,1,Выхино-Жулебино,Выхино,0,45.0,1
12168,0,1,281.339599874,3,1,18.0,55.791764,http://www.cian.ru/rent/flat/151530163/,,37.783797,8,1,9,23000.0,23000.0,косметический,1,Измайлово,Измайловская,0,40.0,1
12169,1,0,620.157547641,7,12,36.0,55.834507,http://www.cian.ru/rent/flat/150989851/,10.0,37.353746,20,1,17,45000.0,45000.0,евроремонт,2,Митино,Митино,0,60.0,1
12170,1,0,425.132816832,4,14,60.0,55.700689,http://www.cian.ru/rent/flat/149771867/,14.0,37.922389,15,,17,40000.0,40000.0,евроремонт,3,Некрасовка,Выхино,0,76.0,0
12171,1,1,388.89204793,6,5,18.0,55.705432,http://www.cian.ru/rent/flat/151566410/,,37.581433,5,1,9,49900.0,49900.0,евроремонт,1,Гагаринский,Ленинский проспект,0,40.0,1
12172,1,0,1302.28735467,5,8,26.0,55.583118,http://www.cian.ru/rent/flat/151268067/,,37.646768,10,,10,35000.0,35000.0,косметический,2,Бирюлёво Западное,Царицыно,0,42.5,0
12173,1,0,402.270940523,4,6,60.0,55.703682,http://www.cian.ru/rent/flat/149682191/,12.0,37.774427,5,1,18,68000.0,68000.0,евроремонт,3,Кузьминки,Кузьминки,0,100.0,1
12174,1,0,908.552278762,5,3,32.0,55.63659,http://www.cian.ru/rent/flat/151431630/,,37.605436,10,1,9,40000.0,40000.0,евроремонт,2,Чертаново Северное,Чертановская,0,46.0,1
12175,1,0,1874.12928161,9,4,38.0,55.503069,http://www.cian.ru/rent/flat/151611912/,12.0,37.566216,,,17,30000.0,30000.0,евроремонт,2,Щербинка,,0,60.0,
12176,1,0,620.436772061,8,17,20.0,55.834542,http://www.cian.ru/rent/flat/151349909/,,37.355354,15,1,17,30000.0,30000.0,косметический,1,Митино,Митино,0,39.0,1
12177,1,0,1096.7786472,5,3,20.0,55.61118,http://www.cian.ru/rent/flat/151265139/,,37.757754,10,1,17,35000.0,35000.0,косметический,1,Орехово-Борисово Южное,Красногвардейская,0,38.0,1
12178,1,0,863.399875421,1,10,20.0,55.864864,http://www.cian.ru/rent/flat/151600940/,,37.532592,10,1,14,35000.0,35000.0,евроремонт,1,Западное Дегунино,Петровско-Разумовская,0,37.0,0
12179,1,1,38.7060110301,3,10,20.0,55.750854,http://www.cian.ru/rent/flat/151567918/,16.0,37.815974,1,,14,39000.0,39000.0,евроремонт,1,Новогиреево,Новогиреево,0,35.0,1
12180,1,0,1035.27205596,5,13,39.0,55.619513,http://www.cian.ru/rent/flat/151389017/,8.5,37.756066,15,1,14,47000.0,47000.0,косметический,3,Зябликово,Красногвардейская,0,64.0,1
12181,1,1,250.150940023,8,6,28.9,55.787801,http://www.cian.ru/rent/flat/151213364/,5.3,37.457897,,,9,50000.0,50000.0,евроремонт,2,Хорошёво-Мнёвники,,0,43.1,
12182,1,1,535.342985938,3,5,36.0,55.823859,http://www.cian.ru/rent/flat/149273781/,10.0,37.810755,3,,12,36000.0,36000.0,косметический,2,Гольяново,Щелковская,0,56.0,0
12183,1,0,867.228519562,6,14,30.0,55.642133,http://www.cian.ru/rent/flat/151603914/,,37.599346,3,,14,46000.0,46000.0,косметический,2,Зюзино,Чертановская,0,50.0,1
12184,1,1,194.474347904,7,17,39.0,55.780714,http://www.cian.ru/rent/flat/150973485/,15.0,37.472054,5,1,25,80000.0,80000.0,евроремонт,2,Хорошёво-Мнёвники,Октябрьское поле,0,90.0,0
12185,1,1,90.8950602722,3,6,17.0,55.74413,http://www.cian.ru/rent/flat/151601697/,17.0,37.80161,14,1,15,45000.0,45000.0,евроремонт,2,Новогиреево,Новогиреево,0,67.0,1
12186,0,1,61.291393105,0,2,60.0,55.747946,http://www.cian.ru/rent/flat/151567032/,10.0,37.643812,11,,11,120000.0,120000.0,косметический,2,Таганский,Таганская,0,91.0,1
12187,1,0,354.651292939,3,6,35.0,55.80106,http://www.cian.ru/rent/flat/151561871/,10.0,37.766917,20,,17,40000.0,40000.0,евроремонт,2,Измайлово,Черкизовская,0,58.0,1
12188,1,0,995.572821831,5,9,20.0,55.624876,http://www.cian.ru/rent/flat/151559204/,10.0,37.70178,15,1,22,32000.0,32000.0,косметический,1,Орехово-Борисово Северное,Орехово,0,40.0,1
12189,0,1,397.683125866,8,31,,55.806504,http://www.cian.ru/rent/flat/151421409/,,37.449866,7,,48,130000.0,130000.0,,4,Щукино,Щукинская,0,130.0,1
12190,1,0,599.431142224,1,9,45.0,55.831908,http://www.cian.ru/rent/flat/151175481/,14.0,37.50354,,1,17,55000.0,55000.0,евроремонт,2,Войковский,,0,65.0,
12191,1,1,171.288872278,8,2,56.0,55.777758,http://www.cian.ru/rent/flat/150291051/,18.0,37.457987,10,1,11,90000.0,90000.0,евроремонт,3,Хорошёво-Мнёвники,Октябрьское поле,0,100.0,0
12192,1,0,1157.36935352,6,4,35.0,55.602942,http://www.cian.ru/rent/flat/151558010/,,37.551232,1,1,9,38000.0,38000.0,косметический,2,Ясенево,Новоясеневская,0,50.0,1
12193,1,0,477.391877362,4,15,40.0,55.693835,http://www.cian.ru/rent/flat/151148115/,10.0,37.820565,24,,16,45000.0,45000.0,косметический,3,Выхино-Жулебино,Выхино,0,65.0,1
12194,1,0,1951.84870677,10,2,20.0,55.491942,http://www.cian.ru/rent/flat/151617551/,,37.299524,20,,17,22000.0,22000.0,евроремонт,1,Троицк,Теплый Стан,0,38.0,0
12195,1,0,1012.06839834,1,3,20.0,55.883292,http://www.cian.ru/rent/flat/150356896/,,37.486535,10,,17,23000.0,23000.0,косметический,1,Западное Дегунино,Речной вокзал,0,38.0,0
12196,1,1,441.904329456,1,5,46.0,55.812089,http://www.cian.ru/rent/flat/151577325/,,37.557026,12,1,5,20000.0,20000.0,отсутствует,3,Тимирязевский,Тимирязевская,0,64.0,1
12197,1,0,571.878971828,3,5,19.0,55.82845,http://www.cian.ru/rent/flat/151612663/,,37.760252,25,,5,27000.0,27000.0,косметический,1,Метрогородок,Бульвар Рокоссовского,0,32.0,1
12198,1,1,1219.66289397,7,21,37.0,55.908873,http://www.cian.ru/rent/flat/150164385/,10.0,37.388762,15,,25,40000.0,40000.0,,1,Куркино,Планерная,0,62.0,0
12199,0,0,842.866402867,6,7,18.0,55.645395,http://www.cian.ru/rent/flat/151400790/,,37.522863,5,,9,40000.0,40000.0,евроремонт,1,Коньково,Беляево,0,33.0,1
12200,1,0,284.332236217,1,4,,55.792144,http://www.cian.ru/rent/flat/150679090/,,37.566431,5,1,9,40000.0,40000.0,,2,Аэропорт,Динамо,0,38.0,1
12201,0,1,195.510208077,7,26,,55.780846,http://www.cian.ru/rent/flat/149164645/,,37.449147,5,,48,150000.0,150000.0,евроремонт,3,Хорошёво-Мнёвники,Октябрьское поле,0,121.0,0
12202,1,1,760.845530164,9,1,22.0,55.656346,http://www.cian.ru/rent/flat/151252192/,11.0,37.424327,5,,14,30000.0,30000.0,евроремонт,1,поселение Московский,Юго-Западная,0,44.0,0
12203,1,0,322.575649943,3,3,30.0,55.71409,http://www.cian.ru/rent/flat/151350264/,,37.86045,22,,9,29000.0,29000.0,косметический,2,Косино-Ухтомский,Лермонтовский проспект,0,50.0,1
12204,1,0,1125.11484357,5,5,33.0,55.607331,http://www.cian.ru/rent/flat/151242223/,,37.583877,18,,17,38000.0,38000.0,косметический,2,Чертаново Центральное,Пражская,0,58.0,1
12205,1,1,559.838840873,4,2,20.0,55.682986,http://www.cian.ru/rent/flat/150806622/,10.0,37.723367,10,,14,43000.0,43000.0,евроремонт,1,Печатники,Печатники,0,45.0,1
12206,1,0,997.336141307,2,9,31.0,55.88147,http://www.cian.ru/rent/flat/150071293/,,37.70514,5,,14,35000.0,35000.0,косметический,2,Лосиноостровский,Бабушкинская,0,45.0,0
12207,1,1,106.248014564,3,8,34.0,55.742149,http://www.cian.ru/rent/flat/151608467/,,37.771705,19,1,11,33000.0,33000.0,евроремонт,2,Перово,Перово,0,50.0,1
12208,1,,788.920218216,6,10,26.0,55.652603,http://www.cian.ru/rent/flat/151567937/,,37.60328,3,,12,34000.0,34000.0,косметический,2,,Севастопольская,0,45.0,1
12209,1,0,247.840153289,0,5,115.0,55.723815,http://www.cian.ru/rent/flat/147351995/,15.0,37.570959,4,,7,230000.0,230000.0,евроремонт,4,Хамовники,Фрунзенская,0,160.0,1
12210,1,1,141.649057135,0,9,92.0,55.773975,http://www.cian.ru/rent/flat/151009135/,20.0,37.586086,3,,9,350000.0,350000.0,евроремонт,3,Тверской,Белорусская,0,118.0,1
12211,1,1,105.186585596,3,4,25.0,55.742286,http://www.cian.ru/rent/flat/151563109/,,37.757494,10,,5,26000.0,26000.0,косметический,2,Перово,Шоссе Энтузиастов,0,47.0,0
12212,1,0,299.226103313,4,4,28.0,55.717132,http://www.cian.ru/rent/flat/151435807/,,37.799544,5,1,9,30000.0,30000.0,косметический,2,Выхино-Жулебино,Рязанский проспект,0,48.0,1
12213,1,0,188.44055076,8,6,20.0,55.779945,http://www.cian.ru/rent/flat/151466701/,,37.485951,5,,12,37000.0,37000.0,,1,Хорошёво-Мнёвники,Полежаевская,0,39.0,0
12214,0,1,56.7091777006,0,3,,55.763108,http://www.cian.ru/rent/flat/150895273/,42.0,37.634865,5,,5,300000.0,300000.0,,5,Красносельский,Чистые пруды,0,220.0,1
12215,0,1,405.049397275,7,31,88.0,55.807435,http://www.cian.ru/rent/flat/150557176/,10.0,37.448662,11,,37,130000.0,130000.0,,4,Щукино,Щукинская,0,116.0,1
12216,1,0,1116.9625776,5,17,31.0,55.608439,http://www.cian.ru/rent/flat/151167328/,8.5,37.756623,12,1,17,35000.0,35000.0,евроремонт,2,Орехово-Борисово Южное,Зябликово,0,52.0,1
12217,1,0,942.92534678,1,10,56.0,55.874733,http://www.cian.ru/rent/flat/150194409/,,37.465227,25,,12,45000.0,45000.0,дизайнерский,3,Левобережный,Речной вокзал,0,75.0,1
12218,1,1,376.124449156,6,7,32.0,55.707101,http://www.cian.ru/rent/flat/150902336/,10.0,37.572854,10,1,10,,~ 68 436 руб,евроремонт,2,Гагаринский,Ленинский проспект,0,55.0,1
12219,1,0,515.317552135,3,8,20.0,55.82134,http://www.cian.ru/rent/flat/151284327/,,37.822685,4,,9,28000.0,28000.0,евроремонт,1,Гольяново,Щелковская,0,40.0,0
12220,1,1,443.029647366,3,4,31.0,55.812231,http://www.cian.ru/rent/flat/151596463/,,37.731964,4,1,5,33000.0,33000.0,косметический,2,Богородское,Бульвар Рокоссовского,0,42.0,1
12221,1,0,524.28397697,4,24,23.0,55.68767,http://www.cian.ru/rent/flat/151608145/,14.0,37.719828,7,,25,40000.0,40000.0,евроремонт,1,Печатники,Печатники,0,53.0,1
12222,1,1,489.050642702,2,5,38.0,55.818033,http://www.cian.ru/rent/flat/151164506/,12.0,37.632107,9,,16,55000.0,55000.0,дизайнерский,2,Останкинский,ВДНХ,0,56.0,1
12223,1,1,88.2595403767,3,3,20.0,55.767149,http://www.cian.ru/rent/flat/151248342/,,37.738818,7,,5,38000.0,38000.0,,1,Соколиная Гора,Шоссе Энтузиастов,0,43.0,0
12224,1,1,423.676208187,3,3,38.0,55.809788,http://www.cian.ru/rent/flat/150782860/,,37.817564,12,,9,43000.0,43000.0,,2,Северное Измайлово,Щелковская,0,55.0,1
12225,1,0,1002.10594945,2,3,32.0,55.88206,http://www.cian.ru/rent/flat/151400784/,,37.593372,7,,17,33000.0,33000.0,отсутствует,2,Алтуфьевский,Бибирево,0,53.0,1
12226,1,0,458.490524834,4,5,30.0,55.696316,http://www.cian.ru/rent/flat/150972985/,,37.817528,10,1,5,26000.0,26000.0,косметический,2,Выхино-Жулебино,Кузьминки,0,45.0,0
12227,1,1,200.752961279,7,20,36.0,55.781514,http://www.cian.ru/rent/flat/151452645/,15.0,37.472216,5,,22,80000.0,80000.0,,2,Хорошёво-Мнёвники,Октябрьское поле,0,80.0,0
12228,0,1,395.60259499,1,20,80.0,55.806241,http://www.cian.ru/rent/flat/149949793/,15.0,37.545294,7,1,32,115000.0,115000.0,евроремонт,4,Аэропорт,Аэропорт,0,125.0,1
12229,1,1,886.617102953,1,11,28.0,55.867748,http://www.cian.ru/rent/flat/150945913/,10.0,37.47359,14,,25,50000.0,50000.0,евроремонт,2,Левобережный,Речной вокзал,0,54.0,0
12230,0,0,861.308988026,5,2,19.0,55.642926,http://www.cian.ru/rent/flat/150524380/,10.0,37.772271,17,,14,29000.0,29000.0,косметический,1,Братеево,Алма-Атинская,0,39.0,1
